Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived
"Hedges,Kathleen",MGT172-BusinessProjectManagement(A),FA14,60,40,97.4%,100.0%,4.55,B+(3.68),B(3.24)
"Royal,Rebecca",MGT172-BusinessProjectManagement(A),FA14,62,40,97.4%,100.0%,4.82,B+(3.68),B(3.25)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(B),FA14,63,31,93.5%,96.8%,3.98,B+(3.61),B(3.24)
"Foit,DelbertF.",MGT174-SupplyChain&OperationsMgt(A),FA14,29,33,81.8%,81.8%,6.63,B+(3.31),B-(2.95)
"McKay,MaryA",MGT18-ManagingDiverseTeams(A),FA14,72,69,92.5%,97.0%,4.44,B+(3.50),B-(2.84)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),FA14,166,148,76.7%,79.5%,5.11,B+(3.30),B(3.03)
"Dunn,LouisJean",MGT185-InvestmentBanking(A),FA14,47,54,94.3%,94.3%,7.18,A-(3.92),A-(3.75)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),FA14,11,5,80.0%,60.0%,4.50,B(3.00),N/A
"Pecore,JosephP.",MGT45-PrinciplesofAccounting(A),FA14,125,110,90.7%,95.3%,6.58,B+(3.52),B(3.15)
"Pecore,JosephP.",MGT45-PrinciplesofAccounting(B),FA14,166,150,85.5%,96.6%,5.88,B+(3.46),B(3.15)
"Houskeeper,Robert",MGT5-ManagerialAccounting(A),FA14,157,119,93.2%,96.6%,4.83,B+(3.34),B(3.22)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),S214,73,64,96.9%,96.9%,5.63,B+(3.56),B(3.21)
"Klein,ChristinaAnne",MGT112-GlobalBusinessStrategy(A),S214,75,66,89.4%,80.3%,5.71,B+(3.46),B(3.17)
"Maki,Kanetaka",MGT121A-InnovationtoMarketA(A),S214,31,25,100.0%,96.0%,4.26,B+(3.48),B+(3.67)
"Anderson,JohnCharles",MGT131B-IntermediateAccountingB(A),S214,59,31,90.3%,83.9%,6.95,B+(3.32),B(3.09)
"Krivogorsky,Victoria",MGT136-AdvancedAccounting(A),S214,23,15,93.3%,73.3%,6.50,B(3.13),B-(2.85)
"McKay,MaryA",MGT16-PersonalEthicsatWork(A),S214,61,49,91.8%,89.8%,5.50,B+(3.50),B(3.01)
"Anderson,JohnCharles",MGT4-FinancialAccounting(A),S214,21,12,100.0%,75.0%,7.67,B+(3.58),B-(2.95)
"Morvinski,Coby",MGT103-ProductMarketing&Management(A),S114,43,33,84.8%,81.8%,4.31,B+(3.52),B+(3.30)
"Pecore,JosephP.",MGT12-PersonalFinancialManagement(A),S114,27,22,100.0%,100.0%,4.50,B+(3.63),B+(3.32)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),S114,30,10,100.0%,90.0%,4.90,A-(3.70),B(3.18)
"Anderson,JohnCharles",MGT132-Auditing(A),S114,23,16,93.8%,93.8%,8.25,B+(3.53),B(3.18)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),S114,13,12,91.7%,100.0%,4.50,B+(3.55),N/A
"McKay,MaryA",MGT16-PersonalEthicsatWork(A),S114,50,40,92.5%,92.5%,5.80,B+(3.34),B-(2.83)
"Mahar,Jan",MGT172-BusinessProjectManagement(A),S114,31,21,84.2%,84.2%,9.68,B+(3.37),B(3.09)
"McKay,MaryA",MGT18-ManagingDiverseTeams(A),S114,49,41,92.7%,90.2%,7.04,B+(3.38),B(3.21)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),S114,54,44,95.5%,93.2%,4.55,B+(3.36),B+(3.45)
"Pecore,JosephP.",MGT45-PrinciplesofAccounting(A),S114,55,44,95.5%,97.7%,7.40,B+(3.64),B(3.11)
"Houskeeper,Robert",MGT5-ManagerialAccounting(A),S114,35,6,83.3%,83.3%,6.90,B+(3.40),B(3.03)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),SP14,72,65,100.0%,93.8%,4.14,A-(3.75),B(3.19)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(B),SP14,78,73,95.8%,95.8%,3.75,A-(3.72),B(3.19)
"Prosser,EliseK",MGT103-ProductMarketing&Management(C),SP14,76,71,95.7%,89.9%,3.49,A-(3.72),B+(3.43)
"Prosser,EliseK",MGT103-ProductMarketing&Management(D),SP14,76,57,98.2%,91.2%,3.63,B+(3.57),B+(3.43)
"Klein,ChristinaAnne",MGT105-ProductPromotion&BrandMgt(A),SP14,78,64,95.2%,92.1%,3.58,B+(3.54),B+(3.31)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(A),SP14,60,52,90.4%,82.7%,5.52,B+(3.43),B+(3.53)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(B),SP14,30,26,88.5%,92.3%,5.54,B+(3.50),B+(3.53)
"Fuller,RobertL.",MGT112-GlobalBusinessStrategy(C),SP14,76,66,84.4%,87.5%,4.91,B+(3.47),B+(3.64)
"Pecore,JosephP.",MGT12-PersonalFinancialManagement(A),SP14,66,59,91.5%,94.9%,2.81,A-(3.76),B(3.23)
"Rutherford,Lamar",MGT121A-InnovationtoMarketA(A),SP14,84,61,83.6%,86.9%,3.97,B+(3.55),B(3.04)
"Rutherford,Lamar",MGT121B-InnovationtoMarketB(A),SP14,11,6,83.3%,100.0%,4.83,B+(3.50),N/A
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),SP14,96,23,100.0%,100.0%,5.05,B+(3.52),C+(2.47)
"Houskeeper,Robert",MGT131B-IntermediateAccountingB(A),SP14,79,22,90.9%,81.8%,5.93,B+(3.48),B+(3.41)
"Blakley,Bruce",MGT132-Auditing(A),SP14,24,27,88.9%,96.3%,5.31,B+(3.41),B(3.30)
"Doran,MarthaS",MGT132-Auditing(B),SP14,26,23,87.0%,87.0%,7.02,B+(3.39),B(3.16)
"Houskeeper,Robert",MGT134-FederalTaxation-Individuals(A),SP14,61,30,96.7%,96.7%,6.07,B+(3.67),B+(3.33)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),SP14,23,18,100.0%,100.0%,3.32,B+(3.56),B(3.19)
"Krivogorsky,Victoria",MGT136-AdvancedAccounting(A),SP14,82,50,71.4%,46.9%,6.50,B(3.08),B-(2.98)
"Lindenberger,WadeDouglas",MGT136-AdvancedAccounting(B),SP14,44,40,92.5%,95.0%,5.65,B+(3.40),B+(3.54)
"McKay,MaryA",MGT16-PersonalEthicsatWork(A),SP14,60,38,91.4%,91.4%,4.32,B+(3.33),B-(2.78)
"Campbell,RobertHarold",MGT16-PersonalEthicsatWork(B),SP14,77,73,100.0%,100.0%,4.19,B+(3.62),B(3.15)
"Campbell,RobertHarold",MGT16-PersonalEthicsatWork(C),SP14,92,94,97.9%,100.0%,4.03,B+(3.36),B(3.15)
"BertramGallant,TriciaLe",MGT16-PersonalEthicsatWork(D),SP14,76,45,86.4%,88.6%,4.41,B+(3.62),B+(3.32)
"Smith,PamelaKaren",MGT164-OrganizationalLeadership(A),SP14,54,30,88.9%,88.9%,4.06,B+(3.44),B+(3.41)
"Moran,CathleenL.",MGT166-CorpSocialResponsibility(A),SP14,72,63,77.8%,77.8%,5.60,B+(3.32),B(3.22)
"Moran,CathleenL.",MGT166-CorpSocialResponsibility(B),SP14,55,50,94.0%,90.0%,4.86,B(3.21),B(3.22)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(A),SP14,65,27,100.0%,100.0%,3.62,A-(3.88),B+(3.32)
"Royal,Rebecca",MGT172-BusinessProjectManagement(A),SP14,65,24,100.0%,100.0%,3.83,A-(3.91),B+(3.42)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(B),SP14,66,29,96.6%,100.0%,3.95,B+(3.59),B+(3.32)
"Foit,DelbertF.",MGT174-SupplyChain&OperationsMgt(A),SP14,44,40,85.0%,75.0%,5.66,B(3.23),B+(3.41)
"McKay,MaryA",MGT18-ManagingDiverseTeams(A),SP14,76,37,75.7%,81.1%,5.00,B+(3.48),B-(2.87)
"McKay,MaryA",MGT18-ManagingDiverseTeams(B),SP14,70,35,84.4%,84.4%,5.50,B(3.19),B-(2.87)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),SP14,160,149,83.2%,87.9%,4.53,B+(3.43),B(3.16)
"Willoughby,MichaelGene",MGT183-FinancialInvestments(A),SP14,43,22,57.1%,57.1%,2.98,B+(3.32),B+(3.47)
"Dunn,LouisJean",MGT185-InvestmentBanking(A),SP14,92,81,97.5%,98.8%,5.98,A-(3.90),A-(3.84)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),SP14,10,4,25.0%,25.0%,2.50,C+(2.67),N/A
"Pecore,JosephP.",MGT45-PrinciplesofAccounting(A),SP14,151,134,91.7%,96.2%,6.02,B+(3.49),B(3.04)
"Pecore,JosephP.",MGT5-ManagerialAccounting(A),SP14,97,84,90.2%,87.8%,5.96,B+(3.44),B-(2.79)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),WI14,64,63,85.5%,82.3%,4.53,B+(3.66),B(3.12)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(B),WI14,74,70,90.0%,91.4%,3.92,B+(3.57),B(3.12)
"Prosser,EliseK",MGT103-ProductMarketing&Management(C),WI14,79,64,96.8%,93.7%,4.60,A-(3.72),B+(3.49)
"Prosser,EliseK",MGT103-ProductMarketing&Management(D),WI14,61,61,96.7%,95.1%,4.37,B+(3.55),B+(3.49)
"Klein,ChristinaAnne",MGT106-SalesandSalesManagement(A),WI14,78,73,97.3%,97.3%,2.99,A-(3.75),B+(3.31)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(A),WI14,71,27,79.2%,91.7%,5.63,B+(3.48),B(3.24)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(B),WI14,54,26,91.7%,95.8%,6.00,B+(3.46),B(3.24)
"Fuller,RobertL.",MGT112-GlobalBusinessStrategy(C),WI14,70,27,88.5%,96.2%,5.04,B+(3.58),A-(3.72)
"Pecore,JosephP.",MGT12-PersonalFinancialManagement(A),WI14,100,95,91.6%,94.7%,3.23,A-(3.73),B(3.26)
"Pecore,JosephP.",MGT12-PersonalFinancialManagement(B),WI14,64,62,98.4%,100.0%,3.29,B+(3.65),B(3.26)
"Rutherford,Lamar",MGT121A-InnovationtoMarketA(A),WI14,56,23,71.4%,85.7%,4.60,B+(3.64),B(3.02)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),WI14,99,28,100.0%,100.0%,6.12,B+(3.44),C+(2.30)
"Houskeeper,Robert",MGT131B-IntermediateAccountingB(A),WI14,65,29,88.5%,88.5%,4.74,B+(3.46),B(3.07)
"Blakley,Bruce",MGT132-Auditing(A),WI14,23,22,95.5%,90.9%,4.59,B+(3.33),B(3.18)
"Pecore,JosephP.",MGT133-AdvancedCostAccounting(A),WI14,48,44,95.5%,97.7%,5.45,B+(3.40),B(3.19)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),WI14,112,82,92.7%,93.9%,4.20,B+(3.51),B(3.18)
"Krivogorsky,Victoria",MGT136-AdvancedAccounting(A),WI14,38,11,50.0%,40.0%,6.90,A-(3.90),B(3.27)
"Lindenberger,WadeDouglas",MGT136-AdvancedAccounting(B),WI14,30,28,67.9%,78.6%,6.14,B(3.21),B+(3.48)
"Campbell,RobertHarold",MGT16-PersonalEthicsatWork(A),WI14,91,82,97.6%,100.0%,3.26,B+(3.64),B+(3.48)
"Campbell,RobertHarold",MGT16-PersonalEthicsatWork(B),WI14,99,98,98.0%,99.0%,3.20,B+(3.43),B+(3.48)
"BertramGallant,TriciaLe",MGT16-PersonalEthicsatWork(C),WI14,66,45,79.5%,84.1%,3.76,B+(3.57),B(3.11)
"McKay,MaryA",MGT164-OrganizationalLeadership(A),WI14,35,13,92.3%,84.6%,5.58,B+(3.69),C+(2.63)
"Moran,CathleenL.",MGT166-CorpSocialResponsibility(A),WI14,55,49,81.6%,83.7%,4.50,B+(3.38),B(3.13)
"Moran,CathleenL.",MGT166-CorpSocialResponsibility(B),WI14,45,42,92.9%,76.2%,4.60,B+(3.33),B(3.13)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(A),WI14,70,24,95.7%,100.0%,3.80,B+(3.61),B+(3.46)
"Royal,Rebecca",MGT172-BusinessProjectManagement(A),WI14,71,21,100.0%,100.0%,3.90,B+(3.57),B(3.26)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(B),WI14,76,26,91.7%,100.0%,3.98,B+(3.61),B+(3.46)
"McKay,MaryA",MGT18-ManagingDiverseTeams(A),WI14,75,39,81.1%,89.2%,5.13,B+(3.43),B-(2.95)
"McKay,MaryA",MGT18-ManagingDiverseTeams(B),WI14,74,33,93.5%,93.5%,4.43,B+(3.56),B-(2.95)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),WI14,185,73,82.6%,78.3%,4.68,B+(3.42),B(3.09)
"Parashar,SatP",MGT184-MoneyandBanking(A),WI14,30,33,87.9%,84.8%,5.17,B+(3.70),B+(3.53)
"Willoughby,MichaelGene",MGT3-QuantMethodsinBusiness(A),WI14,86,37,77.1%,60.0%,2.39,B(3.29),B(3.25)
"Dunn,LouisJean",MGT45-PrinciplesofAccounting(A),WI14,159,61,86.4%,83.1%,4.75,B+(3.65),B-(2.99)
"Houskeeper,Robert",MGT5-ManagerialAccounting(A),WI14,120,45,97.7%,90.7%,4.64,B+(3.44),B(3.24)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),FA13,77,67,94.0%,95.5%,5.23,B+(3.48),B(3.10)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(B),FA13,76,69,91.3%,94.2%,4.36,B+(3.54),B(3.10)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(C),FA13,80,76,100.0%,97.4%,4.24,B+(3.58),B(3.10)
"Prosser,EliseK",MGT103-ProductMarketing&Management(D),FA13,77,62,95.2%,87.1%,3.73,A-(3.79),B+(3.44)
"Foit,DelbertF.",MGT121A-InnovationtoMarketA(A),FA13,76,32,96.8%,100.0%,3.21,A-(3.70),B+(3.36)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),FA13,119,52,93.8%,91.7%,6.25,B+(3.66),C+(2.54)
"Houskeeper,Robert",MGT131B-IntermediateAccountingB(A),FA13,32,6,80.0%,80.0%,4.10,A(4.00),B(3.05)
"Blakley,Bruce",MGT132-Auditing(A),FA13,41,37,83.8%,91.9%,5.42,B(3.17),B(3.20)
"Doran,MarthaS",MGT132-Auditing(B),FA13,64,47,85.1%,87.2%,5.28,B+(3.39),B(3.03)
"Pecore,JosephP.",MGT133-AdvancedCostAccounting(A),FA13,59,57,93.0%,96.5%,4.46,B+(3.38),B(3.17)
"Houskeeper,Robert",MGT134-FederalTaxation-Individuals(A),FA13,43,17,93.8%,87.5%,7.70,A-(3.88),B(3.29)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),FA13,69,53,98.0%,98.0%,6.50,B+(3.57),B(3.22)
"Campbell,RobertHarold",MGT16-PersonalEthicsatWork(A),FA13,98,94,100.0%,98.9%,3.55,A-(3.81),B(3.13)
"Campbell,RobertHarold",MGT16-PersonalEthicsatWork(B),FA13,98,95,97.9%,97.9%,3.09,B+(3.59),B(3.13)
"BertramGallant,TriciaLe",MGT16-PersonalEthicsatWork(C),FA13,65,26,68.0%,44.0%,5.94,B+(3.32),B(3.20)
"McKay,MaryA",MGT164-OrganizationalLeadership(A),FA13,16,25,96.0%,96.0%,7.86,B(3.27),B-(2.87)
"McKay,MaryA",MGT164-OrganizationalLeadership(B),FA13,69,38,88.6%,85.7%,5.32,B(3.23),B-(2.87)
"Moran,CathleenL.",MGT166-CorpSocialResponsibility(A),FA13,69,61,88.1%,89.8%,4.30,B+(3.48),B-(2.86)
"Moran,CathleenL.",MGT166-CorpSocialResponsibility(B),FA13,38,48,87.5%,93.8%,6.29,B+(3.32),B-(2.86)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(A),FA13,56,25,92.0%,100.0%,4.07,A-(3.76),B+(3.51)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(B),FA13,59,35,94.3%,97.1%,4.33,B+(3.50),B+(3.51)
"Royal,Rebecca",MGT172-BusinessProjectManagement(B),FA13,59,34,94.1%,97.1%,4.38,B+(3.63),B+(3.51)
"Foit,DelbertF.",MGT174-SupplyChain&OperationsMgt(A),FA13,36,33,87.5%,96.9%,7.38,B(3.16),B-(2.74)
"McKay,MaryA",MGT18-ManagingDiverseTeams(A),FA13,52,29,89.7%,86.2%,5.36,B+(3.44),B-(2.99)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),FA13,163,71,78.9%,73.2%,5.11,B+(3.56),B(3.14)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),FA13,8,3,66.7%,66.7%,9.17,B+(3.67),N/A
"Pecore,JosephP.",MGT45-PrinciplesofAccounting(A),FA13,138,128,96.1%,97.7%,5.16,B+(3.55),B(3.09)
"Pecore,JosephP.",MGT45-PrinciplesofAccounting(B),FA13,118,89,92.1%,94.4%,6.39,B+(3.64),B(3.09)
"Dunn,LouisJean",MGT5-ManagerialAccounting(A),FA13,151,61,80.3%,82.0%,5.13,B+(3.41),B(3.04)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),S213,90,75,97.3%,97.3%,4.71,B+(3.63),B-(3.00)
"Klein,ChristinaAnne",MGT112-GlobalBusinessStrategy(A),S213,70,52,80.8%,78.8%,5.79,B+(3.33),B(3.21)
"Anderson,JohnCharles",MGT131B-IntermediateAccountingB(A),S213,59,32,100.0%,93.8%,6.11,B+(3.52),B-(2.99)
"Krivogorsky,Victoria",MGT136-AdvancedAccounting(A),S213,47,5,50.0%,50.0%,8.00,B+(3.50),B-(2.98)
"Anderson,JohnCharles",MGT4-FinancialAccounting(A),S213,22,14,92.9%,71.4%,6.64,B+(3.43),B-(2.94)
"Chen,Wei",MGT103-ProductMarketing&Management(A),S113,34,28,100.0%,92.9%,4.64,A-(3.78),B+(3.57)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),S113,45,4,100.0%,100.0%,5.00,B+(3.50),C+(2.60)
"Anderson,JohnCharles",MGT132-Auditing(A),S113,42,35,94.1%,88.2%,7.97,B+(3.56),B(3.16)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),S113,27,21,95.2%,85.7%,6.02,B+(3.50),B(3.07)
"McKay,MaryA",MGT16-PersonalEthicsatWork(A),S113,82,25,84.0%,88.0%,6.58,B+(3.35),B(3.11)
"Mahar,Jan",MGT172-BusinessProjectManagement(A),S113,29,10,90.0%,100.0%,5.83,A-(3.89),B+(3.59)
"McKay,MaryA",MGT18-ManagingDiverseTeams(A),S113,17,6,100.0%,100.0%,4.90,B+(3.50),N/A
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),S113,43,16,93.8%,93.8%,4.75,B+(3.50),B(3.26)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),S113,8,6,100.0%,100.0%,4.10,A-(3.80),N/A
"Houskeeper,Robert",MGT5-ManagerialAccounting(A),S113,37,6,100.0%,100.0%,5.17,A-(3.83),B-(2.87)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),SP13,76,62,95.2%,95.2%,3.85,B+(3.39),B(3.22)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(B),SP13,75,64,93.8%,92.2%,3.09,B+(3.54),B(3.22)
"Prosser,EliseK",MGT103-ProductMarketing&Management(C),SP13,73,63,93.7%,90.5%,3.80,B+(3.51),B+(3.44)
"Klein,ChristinaAnne",MGT105-ProductPromotion&BrandMgt(A),SP13,74,66,95.5%,89.4%,4.07,B+(3.60),B+(3.33)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(A),SP13,79,31,74.2%,80.6%,6.98,B(3.23),B(3.28)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(B),SP13,72,22,90.9%,77.3%,4.95,B+(3.33),B(3.28)
"Pecore,JosephP.",MGT12-PersonalFinancialManagement(A),SP13,152,112,96.4%,96.4%,3.84,A-(3.83),B(3.25)
"Foit,DelbertF.",MGT121A-InnovationtoMarketA(A),SP13,71,29,92.6%,96.3%,3.19,A-(3.73),B+(3.40)
"Rutherford,Lamar",MGT121A-InnovationtoMarketA(B),SP13,60,13,84.6%,100.0%,3.73,B+(3.69),B-(2.87)
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),SP13,121,29,96.4%,96.4%,4.73,B+(3.33),C+(2.50)
"Houskeeper,Robert",MGT131B-IntermediateAccountingB(A),SP13,97,26,96.2%,96.2%,4.67,B+(3.42),B+(3.41)
"Blakley,Bruce",MGT132-Auditing(A),SP13,17,17,100.0%,88.2%,5.88,B+(3.44),N/A
"Doran,MarthaS",MGT132-Auditing(B),SP13,55,40,92.5%,92.5%,6.20,B+(3.44),B(3.09)
"Houskeeper,Robert",MGT134-FederalTaxation-Individuals(A),SP13,85,25,100.0%,100.0%,4.33,B+(3.57),B-(2.97)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),SP13,38,25,100.0%,100.0%,4.33,B+(3.63),B-(2.95)
"Krivogorsky,Victoria",MGT136-AdvancedAccounting(A),SP13,137,31,54.8%,12.9%,5.77,B(3.10),B-(2.78)
"McKay,MaryA",MGT16-PersonalEthicsatWork(A),SP13,79,29,89.3%,92.9%,4.29,B+(3.33),B-(2.81)
"McKay,MaryA",MGT16-PersonalEthicsatWork(B),SP13,71,19,94.7%,89.5%,4.29,B+(3.63),B-(2.81)
"Campbell,RobertHarold",MGT16-PersonalEthicsatWork(C),SP13,78,56,98.2%,98.2%,2.89,A-(3.82),B+(3.56)
"Smith,PamelaKaren",MGT164-OrganizationalLeadership(A),SP13,38,23,86.4%,86.4%,5.45,B+(3.63),B+(3.56)
"Smith,PamelaKaren",MGT164-OrganizationalLeadership(B),SP13,69,15,100.0%,100.0%,2.37,A-(3.71),B+(3.56)
"Moran,CathleenL.",MGT166-CorpSocialResponsibility(A),SP13,68,64,90.6%,85.9%,4.63,A-(3.70),B-(2.96)
"Erat,Sanjiv",MGT172-BusinessProjectManagement(A),SP13,69,21,95.0%,90.0%,3.30,A-(3.84),B+(3.48)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(B),SP13,45,26,91.7%,95.8%,4.50,B+(3.62),B+(3.47)
"Royal,Rebecca",MGT172-BusinessProjectManagement(B),SP13,45,23,91.3%,95.7%,4.67,B+(3.65),B+(3.47)
"Foit,DelbertF.",MGT174-SupplyChain&OperationsMgt(A),SP13,36,26,92.3%,96.2%,7.22,B+(3.50),B-(2.98)
"McKay,MaryA",MGT18-ManagingDiverseTeams(A),SP13,56,20,95.0%,100.0%,5.30,B+(3.33),C+(2.67)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),SP13,169,47,85.1%,91.5%,3.99,B+(3.49),B+(3.35)
"Willoughby,MichaelGene",MGT183-FinancialInvestments(A),SP13,34,14,92.9%,92.9%,5.64,B+(3.46),B(3.03)
"Dunn,LouisJean",MGT185-InvestmentBanking(A),SP13,57,19,89.5%,94.7%,6.82,B+(3.69),A-(3.74)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),SP13,9,4,100.0%,100.0%,4.00,B(3.00),N/A
"Pecore,JosephP.",MGT45-PrinciplesofAccounting(A),SP13,159,126,89.6%,96.8%,5.03,B+(3.57),B(3.29)
"Pecore,JosephP.",MGT5-ManagerialAccounting(A),SP13,131,85,96.5%,96.5%,7.39,B+(3.48),B(3.13)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(A),WI13,66,56,92.9%,89.3%,3.65,A-(3.72),B+(3.47)
"Klein,ChristinaAnne",MGT103-ProductMarketing&Management(B),WI13,79,72,94.4%,94.4%,3.36,A-(3.75),B+(3.47)
"Prosser,EliseK",MGT103-ProductMarketing&Management(C),WI13,75,61,90.2%,86.9%,4.14,B+(3.53),B+(3.43)
"Klein,ChristinaAnne",MGT106-SalesandSalesManagement(A),WI13,78,71,94.4%,94.4%,3.79,B+(3.61),B+(3.32)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(A),WI13,79,40,87.5%,85.0%,6.04,B+(3.41),B+(3.37)
"Somasundaram,Tyagarajan",MGT112-GlobalBusinessStrategy(B),WI13,76,39,76.9%,79.5%,4.71,B+(3.62),B+(3.37)
"Pecore,JosephP.",MGT12-PersonalFinancialManagement(A),WI13,93,80,95.0%,93.8%,3.63,A-(3.82),B(3.28)
"Rutherford,Lamar",MGT121A-InnovationtoMarketA(A),WI13,58,25,83.3%,91.7%,3.98,B+(3.52),B-(2.99)
"Rutherford,Lamar",MGT121A-InnovationtoMarketA(B),WI13,35,19,94.7%,94.7%,6.71,A-(3.78),B-(2.99)
"Foit,DelbertF.",MGT121B-InnovationtoMarketB(A),WI13,16,13,92.3%,100.0%,4.04,A-(3.92),N/A
"Houskeeper,Robert",MGT131A-IntermediateAccountingA(A),WI13,156,42,92.9%,85.7%,5.23,B+(3.41),C+(2.63)
"Houskeeper,Robert",MGT131B-IntermediateAccountingB(A),WI13,86,35,88.2%,88.2%,5.62,B+(3.58),B(3.26)
"Blakley,Bruce",MGT132-Auditing(A),WI13,36,36,77.8%,83.3%,4.83,B(3.28),B+(3.32)
"Pecore,JosephP.",MGT133-AdvancedCostAccounting(A),WI13,70,60,91.5%,91.5%,5.57,B+(3.55),B(3.24)
"Anderson,JohnCharles",MGT135-FederalTaxation-Companies(A),WI13,115,80,90.0%,93.8%,4.78,B+(3.58),B(3.20)
"Krivogorsky,Victoria",MGT136-AdvancedAccounting(A),WI13,83,37,59.5%,43.2%,6.90,B(3.14),B-(2.95)
"McKay,MaryA",MGT16-PersonalEthicsatWork(A),WI13,77,40,85.0%,90.0%,4.86,B+(3.51),B(3.18)
"Shaffer,LisaRobock",MGT16-PersonalEthicsatWork(B),WI13,76,31,93.3%,73.3%,2.71,B+(3.63),B(3.03)
"Campbell,RobertHarold",MGT16-PersonalEthicsatWork(C),WI13,77,64,96.9%,96.9%,2.89,A-(3.84),B+(3.64)
"McKay,MaryA",MGT164-OrganizationalLeadership(A),WI13,13,9,100.0%,100.0%,4.72,B+(3.33),B(3.24)
"McKay,MaryA",MGT164-OrganizationalLeadership(B),WI13,69,34,100.0%,87.9%,6.56,B+(3.58),B(3.24)
"Shaffer,LisaRobock",MGT166-Ethic/CorporateResponsibility(A),WI13,71,31,77.4%,58.1%,3.79,B(3.28),B(3.14)
"Moran,CathleenL.",MGT166-Ethic/CorporateResponsibility(B),WI13,44,44,88.4%,88.4%,5.64,B+(3.49),B(3.21)
"Hedges,Kathleen",MGT172-BusinessProjectManagement(A),WI13,76,19,100.0%,100.0%,3.25,B+(3.50),B+(3.34)
"Royal,Rebecca",MGT172-BusinessProjectManagement(A),WI13,76,19,100.0%,100.0%,3.44,B+(3.50),B+(3.34)
"Foit,DelbertF.",MGT174-SupplyChain&OperationsMgt(A),WI13,32,18,94.4%,94.4%,7.17,B+(3.50),B+(3.41)
"Dunn,LouisJean",MGT181-EnterpriseFinance(A),WI13,164,129,86.7%,85.2%,4.45,B+(3.53),B(3.26)
"Parashar,SatP",MGT184-MoneyandBanking(A),WI13,46,29,89.7%,93.1%,3.05,B+(3.69),B(3.21)
"Willoughby,MichaelGene",MGT3-QuantMethodsinBusiness(A),WI13,67,34,69.7%,60.6%,3.65,B+(3.45),B-(2.90)
"Willoughby,MichaelGene",MGT4-FinancialAccounting(A),WI13,8,5,60.0%,40.0%,4.00,B+(3.40),N/A
"Dunn,LouisJean",MGT45-PrinciplesofAccounting(A),WI13,162,75,89.3%,94.7%,4.58,B+(3.54),B(3.17)
